condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	73	2	3	1	0.3650084589899052	167.227082	168.381948	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	74	8	3	1	0.35462679198826663	168.382205	169.536605	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	75	9	3	1	0.3610309580108151	169.536848	170.691763	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	76	1	3	1	0.37100291601382196	170.692021	171.84657	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	77	7	3	1	0.325560500001302	171.846817	173.001107	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	78	4	3	1	0.4925399160129018	173.001353	174.155981	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	79	1	3	1	0.32968312498996966	174.156222	175.311034	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	80	5	3	1	0.3607029590057209	175.311279	176.465246	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	81	4	3	1	0.3093262079928536	176.465485	177.620281	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	82	3	3	1	NA	177.620524	178.774583	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	83	6	3	1	0.2977090420026798	178.774876	179.929118	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	84	9	3	1	0.34800841598189436	179.929355	181.083843	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	85	7	3	1	0.45993329197517596	181.084084	182.238389	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	86	5	3	1	0.43392104099621065	182.238628	183.393108	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	87	7	3	1	0.6063040829903912	183.393355	184.548168	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	88	5	3	1	0.39421687499270774	184.548421	185.702363	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	89	2	3	1	0.3917145830055233	185.70261	186.857409	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	90	7	3	1	0.5512045419891365	186.857657	188.012596	1.1546810333333335	time.process_time()
