condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	46	7	3	1	0.36699629202485085	127.579321	128.733537	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	47	6	3	1	0.3220608750125393	128.733783	129.888327	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	48	6	3	1	0.3399135420040693	129.888579	131.043071	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	49	9	3	1	0.3464328749978449	131.043318	132.197918	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	50	5	3	1	0.31477945801452734	132.19816	133.352958	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	51	3	3	1	NA	133.3532	134.507422	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	52	3	3	0	0.26243041700217873	134.507674	135.662569	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	53	3	3	0	0.26321345899486914	135.662814	136.817339	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	54	8	3	1	0.2958063749829307	136.817635	137.971159	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	55	2	3	1	0.27019958398886956	137.971399	139.12626	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	56	2	3	1	0.4109396670246497	139.126505	140.281299	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	57	4	3	1	0.3422757910157088	140.281554	141.435832	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	58	4	3	1	0.3973932920198422	141.436072	142.590445	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	59	7	3	1	0.36659754201537	142.590688	143.744979	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	60	3	3	1	NA	143.745225	144.898439	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	61	9	3	1	0.4492003330087755	144.898685	146.053252	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	62	9	3	1	0.3451057079946622	146.053561	147.207852	1.1546972111111111	time.process_time()
