condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	54	8	3	1	0.29391408400260843	151.834938	152.989031	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	55	6	3	1	0.32260787501581945	152.989276	154.143834	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	56	5	3	1	0.2821135830017738	154.14408	155.298386	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	57	1	3	1	0.27289545800886117	155.298634	156.45352	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	58	9	3	1	0.33524983300594613	156.453765	157.607863	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	59	7	3	1	0.36022583398153074	157.608109	158.762489	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	60	1	3	1	0.3434978330042213	158.762738	159.91735	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	61	6	3	1	0.3415177910064813	159.917592	161.071856	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	62	6	3	1	0.291829333989881	161.0721	162.226609	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	63	8	3	1	0.2928934579831548	162.226875	163.381822	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	64	3	3	1	NA	163.382063	164.535639	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	65	8	3	1	0.3213554579997435	164.535871	165.691022	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	66	2	3	1	0.35371279198443517	165.691264	166.845868	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	67	9	3	1	0.2915760410251096	166.846119	168.000383	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	68	6	3	1	0.3485413749876898	168.000627	169.155119	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	69	5	3	1	0.301809000025969	169.155363	170.310185	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	70	2	3	1	0.39940816699527204	170.310431	171.464376	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	71	2	3	1	0.3370647080009803	171.46462	172.619521	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	72	4	3	1	0.30348995901294984	172.619765	173.77431	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	73	9	3	1	0.30785133299650624	173.774553	174.928399	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	74	9	3	1	0.2671502080047503	174.928639	176.083438	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	75	1	3	1	0.4620889170037117	176.083686	177.237625	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	76	9	3	1	0.31354945799103007	177.23787	178.391866	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	77	5	3	1	0.3492242500069551	178.392104	179.546936	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	78	7	3	1	0.33404637497733347	179.547177	180.700723	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	79	3	3	0	0.2710702079930343	180.700968	181.855548	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	80	7	3	1	0.37993216601898894	181.855811	183.010727	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	81	5	3	1	0.4028957499831449	183.010971	184.165249	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	82	4	3	1	0.38759304099949077	184.165485	185.320399	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	83	7	3	1	0.3624028339982033	185.320641	186.475082	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	84	1	3	1	0.39262324999435805	186.47533	187.629603	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	85	8	3	1	0.35200937499757856	187.629845	188.7839	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	86	3	3	1	NA	188.78414	189.93779	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	87	2	3	1	0.2752555000188295	189.938026	191.092281	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	88	1	3	1	0.296705209009815	191.092532	192.247133	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	89	4	3	1	0.3301797500171233	192.247447	193.402221	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	90	4	3	1	0.29746666699065827	193.402461	194.556895	1.1546928444444444	time.process_time()
